Compound	Iteration	Normal.Mean.Est	Normal.Mean.SE	Normal.SD.Est	Normal.SD.SE	LogNormal.LogMean.Est	LogNormal.LogMean.SE	LogNormal.LogSD.Est	LogNormal.LogSD.SE	Logistic.Location.Est	Logistic.Location.SE	Logistic.Scale.Est	Logistic.Scale.SE	Gamma.Shape.Est	Gamma.Shape.SE	Gamma.Rate.Est	Gamma.Rate.SE	N
D-glucose [minor]	1	1631.21885574571	1.79375982538155	3.10688315413671	1.26837973634729	7.39708096334712	0.00110030456185742	0.00190578340493687	0.000778032817059877	1631.63031136032	1.98119002890703	1.89397389935681	0.898276398061926	1631.21885574571	1.79375982538155	3.10688315413671	1.26837973634729	3
D-glucose [minor]	2	1631.0368223609	1.37712526145073	2.38525092121924	0.973774610915107	7.39697010901462	0.00084466795785046	0.00146300781852244	0.000597270440847053	1631.31373080002	1.52365676509039	1.45897557788735	0.68788573821149	1631.0368223609	1.37712526145073	2.38525092121924	0.973774610915107	3
D-glucose [minor]	3	1630.15750729212	0.819229111612747	1.41894644435279	0.579282460166804	7.3964315406728	0.000502418089279466	0.000870213657273711	0.000355263237920299	1629.98300088032	0.905759510803547	0.866737254168754	0.409629461631205	1630.15750729212	0.819229111612747	1.41894644435279	0.579282460166804	3
D-glucose [minor]	4	1629.0384133191	1.55601718576681	2.69510082319846	1.10027030369852	7.39574382135835	0.000954832991557237	0.00165381925412012	0.00067516888323076	1628.7941688261	1.7255212738892	1.65566356353025	0.774779027713607	1629.0384133191	1.55601718576681	2.69510082319846	1.10027030369852	3
D-glucose [minor]	5	1630.74024304582	1.61396073465354	2.79546199384112	1.14124258004234	7.3967878572726	0.000990208958648111	0.0017150922264884	0.000700183469451749	1631.08413414263	1.78442626889997	1.70754239674045	0.807014655934462	1630.74024304582	1.61396073465354	2.79546199384112	1.14124258004234	3
D-glucose [minor]	6	1631.85628628084	2.32610995652221	4.0289406286883	1.6448081240424	7.39747042071612	0.00142657518517094	0.00247090070153304	0.00100874098730682	1632.40293954873	2.56822196214895	2.45428263799535	1.16551335977955	1631.85628628084	2.32610995652221	4.0289406286883	1.6448081240424	3
D-glucose [minor]	7	1630.15934027535	1.34466586982438	2.32902960573962	0.950822354982925	7.39643202253384	0.000825261194295673	0.00142939431803508	0.00058354778673658	1630.48690475646	1.48380627061433	1.41718880840511	0.674401033767208	1630.15934027535	1.34466586982438	2.32902960573962	0.950822354982925	3
D-glucose [minor]	8	1630.54444214689	1.66983899591624	2.89224598138672	1.18075447750211	7.39666767970883	0.00102348399531433	0.001772726280618	0.000723712473522661	1630.12952030508	1.84196584812162	1.75865410283656	0.837856034663191	1630.54444214689	1.66983899591624	2.89224598138672	1.18075447750211	3
D-glucose [minor]	9	1632.26740945795	0.169281853026732	0.293204770241707	0.119700346207027	7.39772535980368	0.000103703826436241	0.000179620296326873	7.33296789080586e-05	1632.22893096501	0.186998130515041	0.178790220542463	0.0847513240465804	1632.26740945795	0.169281853026732	0.293204770241707	0.119700346207027	3
D-glucose [minor]	10	1630.01660710991	1.75020387630326	3.03144203736124	1.23758102939302	7.39634375148662	0.00107434685746706	0.00186082334208491	0.000759677948261415	1630.40690842558	1.93387071142696	1.84946537094396	0.875931420735068	1630.01660710991	1.75020387630326	3.03144203736124	1.23758102939302	3
D-glucose [minor]	11	1633.19791224479	0.165100677014061	0.285962760952374	0.116743808295133	7.39829526579271	0.000101096133030907	0.000175103638858273	7.14857612178915e-05	1633.23675489149	0.182281892312591	0.174192549646823	0.0827185380997141	1633.19791224479	0.165100677014061	0.285962760952374	0.116743808295133	3
D-glucose [minor]	12	1632.79171616931	0.54329429656367	0.94101332511067	0.384167081280146	7.39804637197457	0.000332807331607346	0.000576439207475347	0.000235330321008154	1632.93256019552	0.598844821499005	0.571318036310074	0.272926594462484	1632.79171616931	0.54329429656367	0.94101332511067	0.384167081280146	3
D-glucose [minor]	13	1630.35430891304	1.41866906612682	2.45720690165794	1.00315051691786	7.39655150103613	0.000870623870165652	0.00150796477740916	0.000615624042457009	1630.72156256162	1.56376397931911	1.49192291574201	0.712648937070584	1630.35430891304	1.41866906612682	2.45720690165794	1.00315051691786	3
D-glucose [minor]	14	1630.33994918555	1.49387028523857	2.58745923395061	1.05632580890527	7.39654257133992	0.000915806296451971	0.0015862230353463	0.000647572842474527	1629.972743038	1.64816127752044	1.573906351748	0.749348074497374	1630.33994918555	1.49387028523857	2.58745923395061	1.05632580890527	3
D-glucose [minor]	15	1632.95116281437	0.447094692834766	0.774390723784216	0.31614368913598	7.39814407367261	0.000273765545060192	0.000474175833406039	0.000193581473367293	1632.87652392048	0.49556634501412	0.475307546062441	0.222760378391171	1632.95116281437	0.447094692834766	0.774390723784216	0.31614368913598	3
D-glucose [minor]	16	1631.4446710209	1.91695462241892	3.32026280183357	1.35549161273931	7.39721913001655	0.00117565871275923	0.00203630062286001	0.0008313162481531	1631.82384438599	2.12132337376881	2.03162198645311	0.957279159486752	1631.4446710209	1.91695462241892	3.32026280183357	1.35549161273931	3
D-glucose [minor]	17	1631.45650544235	1.11698295669111	1.93467123217751	0.789826223146082	7.39722775304578	0.000684844611577277	0.00118618566254162	0.00048425826890536	1631.6457125176	1.2379303613707	1.18719650914807	0.556620266723974	1631.45650544235	1.11698295669111	1.93467123217751	0.789826223146082	3
D-glucose [minor]	18	1631.45991050671	2.33046264479694	4.03647970592964	1.64788593943785	7.3972274816191	0.00142888266390222	0.00247489737193301	0.00101037262116516	1631.66113759355	2.59088560920083	2.4913226826536	1.15655621115396	1631.45991050671	2.33046264479694	4.03647970592964	1.64788593943785	3
D-glucose [minor]	19	1629.07520760602	1.89780112576234	3.28708797248179	1.34194804537002	7.39576574083638	0.0011645162425446	0.00201700129832645	0.000823437331905165	1628.81798168217	2.10647116491452	2.02279200109937	0.943804526903665	1629.07520760602	1.89780112576234	3.28708797248179	1.34194804537002	3
D-glucose [minor]	20	1631.21271868334	0.98051226046029	1.69829705256143	0.693326868408022	7.39707847414556	0.000601298804166798	0.0010414800793473	0.000425182461945705	1631.44671522565	1.08230426805923	1.03403593334032	0.491465900828754	1631.21271868334	0.98051226046029	1.69829705256143	0.693326868408022	3
D-glucose [minor]	21	1632.58322268036	0.360678046628689	0.624712701935586	0.255037892596264	7.39791876532377	0.000220894881686617	0.000382601158213137	0.000156196268770007	1632.4896905941	0.39755492154127	0.379278567133845	0.181188801727232	1632.58322268036	0.360678046628689	0.624712701935586	0.255037892596264	3
D-glucose [minor]	22	1631.40889779741	1.31715984036102	2.28138776519459	0.931372655025865	7.39719829654669	0.000807752507752764	0.00139906838336896	0.000571167275752419	1631.72969287249	1.45345242972922	1.38819587802871	0.660590124885565	1631.40889779741	1.31715984036102	2.28138776519459	0.931372655025865	3
D-glucose [minor]	23	1631.47397696377	1.07998469860812	1.87058836938622	0.76366450396351	7.39723850787182	0.000662237443540601	0.00114702889888685	0.000468272587083202	1631.75401364732	1.19040452486023	1.13568086672543	0.542541599168795	1631.47397696377	1.07998469860812	1.87058836938622	0.76366450396351	3
D-glucose [minor]	24	1632.72704174819	0.592863638435184	1.02686994372988	0.419217899056448	7.39800672981766	0.000363106796908504	0.000628919420819123	0.00025675527838893	1632.71625442446	0.659816723258446	0.635007632212052	0.293831559945835	1632.72704174819	0.592863638435184	1.02686994372988	0.419217899056448	3
D-glucose [minor]	25	1630.00712002168	2.28780829904329	3.9626002119207	1.61772476230837	7.39633670382751	0.00140466677769393	0.00243295422666994	0.000993249403814832	1630.54838268911	2.52566997128143	2.4133706404896	1.14650409492927	1630.00712002168	2.28780829904329	3.9626002119207	1.61772476230837	3
D-glucose [minor]	26	1628.25059098254	2.38386573092064	4.12897656437687	1.68564762377221	7.39525824525681	0.00146402909659018	0.00253577277905336	0.00103522490205333	1628.23138832099	2.6531850266438	2.55350633149622	1.18142685913213	1628.25059098254	2.38386573092064	4.12897656437687	1.68564762377221	3
D-glucose [minor]	27	1632.71649444374	0.587441740751329	1.01747894146801	0.415384038437294	7.39800027346362	0.000359788713674667	0.000623172332074375	0.000254409039233742	1632.70627612131	0.653785316726879	0.62920514947701	0.291142812847527	1632.71649444374	0.587441740751329	1.01747894146801	0.415384038437294	3
D-glucose [minor]	28	1632.72672460555	0.615519869365911	1.06611168680992	0.435238273583693	7.39800652015845	0.00037700092810513	0.000652984761978706	0.000266579912776759	1632.74806367929	0.684942494425619	0.659120007511603	0.305110192227696	1632.72672460555	0.615519869365911	1.06611168680992	0.435238273583693	3
D-glucose [minor]	29	1633.61562178627	2.96938656949173	5.14312840567232	2.09967337925186	7.3985460584403	0.00181652031483784	0.00314630547828016	0.00128447383278496	1633.17902805454	3.29430964044299	3.16215324170199	1.47765513450515	1633.61562178627	2.96938656949173	5.14312840567232	2.09967337925186	3
