Compound	Iteration	Normal.Mean.Est	Normal.Mean.SE	Normal.SD.Est	Normal.SD.SE	LogNormal.LogMean.Est	LogNormal.LogMean.SE	LogNormal.LogSD.Est	LogNormal.LogSD.SE	Logistic.Location.Est	Logistic.Location.SE	Logistic.Scale.Est	Logistic.Scale.SE	Gamma.Shape.Est	Gamma.Shape.SE	Gamma.Rate.Est	Gamma.Rate.SE	N
[PNNLMET0061] 6-hydroxy-alpha-methylnaphthaleneacetic acid [20.102]	67	1839.7687674	0.10377521244307	0.328166035987948	0.0733801564375694	7.5173951569044	5.64110450398945e-05	0.000178387387516411	3.98886324815292e-05	1839.8274563742	0.109235836986176	0.192628309487571	0.0520156755506906	1839.7687674	0.10377521244307	0.328166035987948	0.0733801564375694	10
[PNNLMET0061] 6-hydroxy-alpha-methylnaphthaleneacetic acid [20.102]	68	1839.7695286	0.102489444536126	0.324100080859658	0.0724709812315373	7.5173955710438	5.5712040437618e-05	0.000176176940878277	3.93943615871789e-05	1839.82749776458	0.10787683848535	0.190233976657428	0.0513700296156596	1839.7695286	0.102489444536126	0.324100080859658	0.0724709812315373	10
[PNNLMET0061] 6-hydroxy-alpha-methylnaphthaleneacetic acid [20.102]	69	1839.6981606	0.110682065658278	0.350007423612461	0.0782640391827028	7.51735677589534	6.01655005283393e-05	0.000190260018233616	4.25434334170715e-05					1839.6981606	0.110682065658278	0.350007423612461	0.0782640391827028	10
[PNNLMET0061] 6-hydroxy-alpha-methylnaphthaleneacetic acid [20.102]	70	1839.6985413	0.109560277367942	0.346460017562495	0.0774708150755509	7.51735698319647	5.9555672487668e-05	0.000188331572644057	4.21122198741552e-05					1839.6985413	0.109560277367942	0.346460017562495	0.0774708150755509	10
[PNNLMET0061] 6-hydroxy-alpha-methylnaphthaleneacetic acid [20.102]	71	1839.557518	0.110699791903689	0.350063478922324	0.0782765735310381	7.51728032422975	6.01750648732736e-05	0.000190290263347936	4.25501964302322e-05					1839.557518	0.110699791903689	0.350063478922324	0.0782765735310381	10
[PNNLMET0061] 6-hydroxy-alpha-methylnaphthaleneacetic acid [20.102]	72	1839.6991123	0.108579238211649	0.3433576993548	0.0767771156355267	7.51735729388955	5.90223567344483e-05	0.000186645080151834	4.17351086885398e-05					1839.6991123	0.108579238211649	0.3433576993548	0.0767771156355267	10
[PNNLMET0061] 6-hydroxy-alpha-methylnaphthaleneacetic acid [20.102]	73	1839.5573278	0.109895804611718	0.347521047869864	0.0777080686648974	7.51728022109734	5.9738058401428e-05	0.00018890832754467	4.22411861905677e-05					1839.5573278	0.109895804611718	0.347521047869864	0.0777080686648974	10
[PNNLMET0061] 6-hydroxy-alpha-methylnaphthaleneacetic acid [20.102]	74	1839.5537116	0.110332735388842	0.348902744305405	0.0780170253803113	7.51727825515415	5.99756763991146e-05	0.000189659741630408	4.24092074880639e-05					1839.5537116	0.110332735388842	0.348902744305405	0.0780170253803113	10
[PNNLMET0061] 6-hydroxy-alpha-methylnaphthaleneacetic acid [20.102]	75	1839.6269829	0.111722675923145	0.353298122205995	0.0789998617575632	7.51731808492505	6.07311564390217e-05	0.000192048779283309	4.29434125473333e-05					1839.6269829	0.111722675923145	0.353298122205995	0.0789998617575632	10
[PNNLMET0061] 6-hydroxy-alpha-methylnaphthaleneacetic acid [20.102]	76	1839.4817726	0.102268079093254	0.323400061864929	0.0723144522257618	7.51723915015438	5.5591879348293e-05	0.000175796958149883	3.93093948660823e-05	1839.42392337834	0.107656109582863	0.189837839524859	0.0512632153582317	1839.4817726	0.102268079093254	0.323400061864929	0.0723144522257618	10
[PNNLMET0061] 6-hydroxy-alpha-methylnaphthaleneacetic acid [20.102]	77	1839.7006347	0.110951824176802	0.350860474949232	0.0784547872604344	7.51735812064633	6.03120611383086e-05	0.000190723483576383	4.26470674182357e-05					1839.7006347	0.110951824176802	0.350860474949232	0.0784547872604344	10
[PNNLMET0061] 6-hydroxy-alpha-methylnaphthaleneacetic acid [20.102]	78	1839.5569471	0.109610790073014	0.346619752761299	0.0775065329518436	7.51728001423778	5.95831426113233e-05	0.000188418440802414	4.21316441848718e-05					1839.5569471	0.109610790073014	0.346619752761299	0.0775065329518436	10
[PNNLMET0061] 6-hydroxy-alpha-methylnaphthaleneacetic acid [20.102]	79	1839.6296472	0.112445211147726	0.355582979205369	0.07951077131451	7.51731953296749	6.1123829637139e-05	0.000193290520965463	4.32210744285123e-05					1839.6296472	0.112445211147726	0.355582979205369	0.07951077131451	10
[PNNLMET0061] 6-hydroxy-alpha-methylnaphthaleneacetic acid [20.102]	80	1839.5580889	0.110078058757267	0.348097386082807	0.0778369418071146	7.51728063477888	5.98370943207367e-05	0.000189221506619854	4.2311215160692e-05					1839.5580889	0.110078058757267	0.348097386082807	0.0778369418071146	10
[PNNLMET0061] 6-hydroxy-alpha-methylnaphthaleneacetic acid [20.102]	81	1839.5565663	0.111552012751461	0.352758437870764	0.0788791846715666	7.51727980659709	6.06383343311622e-05	0.000191755250005256	4.28777774054218e-05					1839.5565663	0.111552012751461	0.352758437870764	0.0788791846715666	10
[PNNLMET0061] 6-hydroxy-alpha-methylnaphthaleneacetic acid [20.102]	82	1839.5510472	0.109540168603098	0.346396428064655	0.0774565960315685	7.51727680701573	5.95449483418273e-05	0.000188297659917241	4.21046367579088e-05					1839.5510472	0.109540168603098	0.346396428064655	0.0774565960315685	10
[PNNLMET0061] 6-hydroxy-alpha-methylnaphthaleneacetic acid [20.102]	83	1839.5603727	0.109584235844773	0.34653578091855	0.0774877562769852	7.51728187643224	5.95685945222905e-05	0.000188372435705468	4.21213571324635e-05					1839.5603727	0.109584235844773	0.34653578091855	0.0774877562769852	10
[PNNLMET0061] 6-hydroxy-alpha-methylnaphthaleneacetic acid [20.102]	84	1839.5563761	0.110502952961388	0.349441019532435	0.0781373873801357	7.51727970354676	6.0068107507601e-05	0.000189952034459879	4.24745661516672e-05					1839.5563761	0.110502952961388	0.349441019532435	0.0781373873801357	10
[PNNLMET0061] 6-hydroxy-alpha-methylnaphthaleneacetic acid [20.102]	85	1839.5565664	0.109955425505177	0.34770958568933	0.0777502270029631	7.51727980717395	5.97704876754386e-05	0.000189010877913409	4.22641171501296e-05					1839.5565664	0.109955425505177	0.34770958568933	0.0777502270029631	10
[PNNLMET0061] 6-hydroxy-alpha-methylnaphthaleneacetic acid [20.102]	86	1839.5577083	0.110411825954021	0.3491528506328	0.0780729508552771	7.51728042777261	6.00185314879683e-05	0.000189795261320514	4.24395106120007e-05					1839.5577083	0.110411825954021	0.3491528506328	0.0780729508552771	10
[PNNLMET0061] 6-hydroxy-alpha-methylnaphthaleneacetic acid [20.102]	87	1839.4815823	0.102846151077436	0.325228085986479	0.0727232108457914	7.51723904652614	5.59060976660784e-05	0.000176790603716631	3.95315807693615e-05	1839.42345569891	0.108268206824186	0.190920483978375	0.0515503661419548	1839.4815823	0.102846151077436	0.325228085986479	0.0727232108457914	10
