Compound	Iteration	Normal.Mean.Est	Normal.Mean.SE	Normal.SD.Est	Normal.SD.SE	LogNormal.LogMean.Est	LogNormal.LogMean.SE	LogNormal.LogSD.Est	LogNormal.LogSD.SE	Logistic.Location.Est	Logistic.Location.SE	Logistic.Scale.Est	Logistic.Scale.SE	Gamma.Shape.Est	Gamma.Shape.SE	Gamma.Rate.Est	Gamma.Rate.SE	N
L-proline [major]	1	984.405666550916	2.19359856887685	3.79942417270508	1.55110842325393	6.89203063774909	0.00222583318934329	0.00385525617311566	0.00157390174197472	983.935772514471	2.42511591495537	2.32047631467041	1.0969564158335	984.405666550916	2.19359856887685	3.79942417270508	1.55110842325393	3
L-proline [major]	2	986.39947523744	1.59336380305194	2.75978706182712	1.12667835003521	6.89405750075334	0.00161692556604358	0.00280059723244455	0.00114333903242331	986.809468433475	1.75651757412358	1.67601704015405	0.800262276745629	986.39947523744	1.59336380305194	2.75978706182712	1.12667835003521	3
L-proline [major]	3	988.211650433336	0.000789911263607292	0.00136816644203876	0.000558551611032351	6.89589689589122	7.99334385408853e-07	1.38448776776498e-06	5.65214764358181e-07					988.211650433336	0.000789911263607292	0.00136816644203876	0.000558551611032351	3
L-proline [major]	4	988.603285809759	0.084261902133753	0.145945895638057	0.0595821623944539	6.89629311367096	8.52288759644494e-05	0.000147620743442412	6.02659161473693e-05	988.581665532377	0.0929007994690421	0.0886454631835876	0.0423049855858067	988.603285809759	0.084261902133753	0.145945895638057	0.0595821623944539	3
L-proline [major]	5	984.721265969528	3.08323297716103	5.34031616801476	2.18017494612855	6.89234387907892	0.00313712145185302	0.00543365374412367	0.00221827985201106	985.520804506802	3.3984534725155	3.24220418170421	1.5488802840236	984.721265969528	3.08323297716103	5.34031616801476	2.18017494612855	3
L-proline [major]	6	988.616007942258	0.0845792596466851	0.146495574974619	0.0598065680439088	6.89630598230068	8.55487218234283e-05	0.000148174732720754	6.04920813231878e-05	988.594111749149	0.0932356926519002	0.0889539997801459	0.042478216967503	988.616007942258	0.0845792596466851	0.146495574974619	0.0598065680439088	3
L-proline [major]	7	988.502516859291	0.0066889735077306	0.0115856419658716	0.00472981852649348	6.89619118867865	6.76674672921141e-06	1.17203491369447e-05	4.78481249879728e-06	988.500781438251	0.00737412786281625	0.00703976925502775	0.00314853984759298	988.502516859291	0.0066889735077306	0.0115856419658716	0.00472981852649348	3
L-proline [major]	8	988.304344198811	0.0836783199510301	0.144935101647189	0.0591695074756709	6.89599068024772	8.46642040214906e-05	0.000146642702947599	5.98666327873574e-05	988.28274510977	0.0922476935474616	0.0880163513276733	0.0420219057266131	988.304344198811	0.0836783199510301	0.144935101647189	0.0591695074756709	3
L-proline [major]	9	986.688983014151	1.83514352468985	3.17856182394385	1.29764243075878	6.8943496796013	0.00186201433691383	0.00322510343595642	0.00131664296429834	987.16148050588	2.02303467838563	1.9302928820411	0.921712829807585	986.688983014151	1.83514352468985	3.17856182394385	1.29764243075878	3
L-proline [major]	10	985.069391134797	2.64951639901344	4.58909701857821	1.87349101260736	6.89270121111639	0.00269411425085803	0.00466634276388147	0.00190502645607303	985.753200403461	2.92065865322544	2.78664118716707	1.33082994066725	985.069391134797	2.64951639901344	4.58909701857821	1.87349101260736	3
L-proline [major]	11	986.348996737468	1.75387887039293	3.03780731384206	1.24017964263464	6.89400549438429	0.00178009703640675	0.00308321850945928	0.00125871868561329	986.803808055374	1.93319533865658	1.84432196625741	0.881081629773372	986.348996737468	1.75387887039293	3.03780731384206	1.24017964263464	3
L-proline [major]	12	988.304880837841	0.0847625699635558	0.14681307775699	0.0599361880120295	6.8959912229568	8.57611189953693e-05	0.00014854261541394	6.06422688037721e-05	988.282973119925	0.0934405614564681	0.0891522353496843	0.0425682716598932	988.304880837841	0.0847625699635558	0.14681307775699	0.0599361880120295	3
L-proline [major]	13	985.907912819359	1.8774887270892	3.2519058659563	1.32758501052607	6.89355750735353	0.00190655576292497	0.00330225144884928	0.00134813850867454	986.394799293241	2.06944083633684	1.9743031616583	0.943179672213683	985.907912819359	1.8774887270892	3.2519058659563	1.32758501052607	3
L-proline [major]	14	988.495616552749	0.00501963393664444	0.00869426101366514	0.0035494171956754	6.89618420811881	5.07804143638738e-06	8.79542577076299e-06	3.5907175348158e-06					988.495616552749	0.00501963393664444	0.00869426101366514	0.0035494171956754	3
L-proline [major]	15	986.159551699357	1.79107531916782	3.1022334529813	1.26648150379942	6.89381320337881	0.00181822942000085	0.00314926573525797	0.00128568235263549	986.6210933149	1.97442396956605	1.88388056447573	0.899601427486861	986.159551699357	1.79107531916782	3.1022334529813	1.26648150379942	3
L-proline [major]	16	986.351937586901	1.76024484911116	3.04883351242194	1.24468106935519	6.89400844157485	0.00178650870971514	0.00309432385339094	0.00126325242328841	986.795770624803	1.94119680274139	1.85291829902945	0.883569845046748	986.351937586901	1.76024484911116	3.04883351242194	1.24468106935519	3
L-proline [major]	17	986.869729754914	1.33454990649326	2.31150824328262	0.943669288713257	6.89453529852124	0.00135342956119539	0.00234420876445607	0.000957019220579597	987.215791343822	1.47099496706708	1.40337054528547	0.67042551553245	986.869729754914	1.33454990649326	2.31150824328262	0.943669288713257	3
L-proline [major]	18	986.467238713241	1.54501635007158	2.67604681684859	1.0924915381797	6.89412643108596	0.00156770514548481	0.00271534496326684	0.00110853493927335	986.863896697027	1.70328892534206	1.6252977543336	0.775929248204874	986.467238713241	1.54501635007158	2.67604681684859	1.0924915381797	3
