Sample Name	Peak Index	Retention Time	Retention Time Ref	Retention Index	Retention Index Ref	Compound Name
GCMS_FAMEs_01_GCMS01_20190328	35	7.8447	7.812	800	800	[C8] Methyl Caprylate [7.812]
GCMS_FAMEs_01_GCMS01_20190328	79	10.6345666666667	10.647	1000	1000	[C10] Methyl Caprate [10.647]
GCMS_FAMEs_01_GCMS01_20190328	111	13.2367666666667	13.25	1200	1200	[C12] Methyl Laurate [13.250]
GCMS_FAMEs_01_GCMS01_20190328	129	15.5950166666667	15.597	1400	1400	[C14] Methyl Myristate [15.597]
GCMS_FAMEs_01_GCMS01_20190328	140	17.7343333333333	17.723	1600	1600	[C16] Methyl Palmitate [17.723]
GCMS_FAMEs_01_GCMS01_20190328	150	19.6672166666667	19.663	1800	1800	[C18] Methyl Stearate [19.663]
GCMS_FAMEs_01_GCMS01_20190328	163	21.4499833333333	21.441	2000	2000	[C20] Methyl Eicosanoate [21.441]
GCMS_FAMEs_01_GCMS01_20190328	172	23.0888666666667	23.082	2200	2200	[C22] Methyl Docosanoate [23.082]
GCMS_FAMEs_01_GCMS01_20190328	179	24.5964	24.603	2400	2400	[C24] Methyl Linocerate [24.603]
GCMS_FAMEs_01_GCMS01_20190328	188	26.00385	26.023	2600	2600	[C26] Methyl Hexacosanoate [26.023]
GCMS_FAMEs_01_GCMS01_20190328	193	27.3299666666667	27.349	2800	2800	[C28] Methyl Octacosanoate [27.349]
Horn_wet_CLC_30min_03_GC	16	7.11896666666667	6.944	747.973618810935	730	lactic acid
Horn_wet_CLC_30min_03_GC	28	7.65066666666667	7.536	786.090135729306	772.5	L-alanine [major]
Horn_wet_CLC_30min_03_GC	40	8.2324	8.139	827.793442936341	820.7	[767] carbonate ion [8.139]
Horn_wet_CLC_30min_03_GC	65	9.27078333333333	9.151	902.233081628752	891.94	L-valine [major]
Horn_wet_CLC_30min_03_GC	70	9.55853333333333	9.599	922.861307589371	923.79	[1176] urea [9.599]
Horn_wet_CLC_30min_03_GC	80	9.94635	9.876	950.663114127318	946.7	ethanolamine
Horn_wet_CLC_30min_03_GC	84	10.0902333333333	9.941	960.977824507742	949.79	[753] glycerol [9.941]
Horn_wet_CLC_30min_03_GC	85	10.11525	9.966	962.771219652074	950.63	[1004] phosphoric acid [9.966]
Horn_wet_CLC_30min_03_GC	93	10.5468666666667	10.456	993.712961192888	992.5	glycine
Horn_wet_CLC_30min_03_GC	109	11.2724833333333	11.225	1049.02902672098	1040.3	L-serine [major]
Horn_wet_CLC_30min_03_GC	115	11.6478	11.596	1077.87513129916	1078.6	L-threonine [major]
Horn_wet_CLC_30min_03_GC	150	13.2679166666667	13.128	1202.64178946253	1194.7	[PNNLMET0027] D-threitol [13.128]
Horn_wet_CLC_30min_03_GC	157	13.3992833333333	13.218	1213.78281918089	1196.73	L-pyroglutamic acid
Horn_wet_CLC_30min_03_GC	187	14.5252333333333	14.398	1309.27311919149	1297.52	L-glutamic acid [major]
Horn_wet_CLC_30min_03_GC	190	14.6315833333333	14.585	1318.29251917029	1317.5	L-phenylalanine [major]
Horn_wet_CLC_30min_03_GC	218	15.83885	15.701	1422.79544091182	1413.3	[6912] xylitol [15.701]
Horn_wet_CLC_30min_03_GC	219	15.89515	15.92	1428.05880382365	1433.3	[PNNLMET0104] ribitol [15.920]
Horn_wet_CLC_30min_03_GC	267	17.4652333333333	17.345	1574.84243411058	1563.17	L-tyrosine [minor]
Horn_wet_CLC_30min_03_GC	269	17.5277833333333	17.471	1580.69009574708	1578.7	D-fructose [minor]
Horn_wet_CLC_30min_03_GC	274	17.6341333333333	17.571	1590.63252284608	1588.2	D-fructose [major]
Horn_wet_CLC_30min_03_GC	277	17.7467166666667	17.74	1601.281332724	1603.3	D-galactose [major]
Horn_wet_CLC_30min_03_GC	283	18.02195	17.988	1629.76037525976	1628.6	D-glucose [minor]
Horn_wet_CLC_30min_03_GC	287	18.1595666666667	18.13	1643.99989652764	1643.2	[6251] D-mannitol [18.130]
Horn_wet_CLC_30min_03_GC	296	18.3347166666667	18.196	1662.12308037216	1651.6	[PNNLMET0022] galactitol [18.196]
Horn_wet_CLC_30min_03_GC	316	18.9227166666667	18.846	1722.96482802032	1720.26	[985] palmitic acid [18.846]
Horn_wet_CLC_30min_03_GC	333	19.7046333333333	19.707	1804.19759549764	1806.1	[892] myo-inositol [19.707]
Horn_wet_CLC_30min_03_GC	348	20.4677833333333	20.399	1889.81171587233	1884.92	[5280450] linoleic acid [20.399]
Horn_wet_CLC_30min_03_GC	353	20.7179833333333	20.675	1917.88044799282	1916.02	[5281] stearic acid [20.675]
Horn_wet_CLC_30min_03_GC	403	24.4148833333333	24.412	2375.91871932074	2376.1	sucrose
Horn_wet_CLC_48hrs_04_GC	2	6.18063333333333	6.144	680.706365895622	678.1	[1030] propylene glycol [6.144]
Horn_wet_CLC_48hrs_04_GC	23	7.06263333333333	6.944	743.935194035557	730	lactic acid
Horn_wet_CLC_48hrs_04_GC	31	7.62561666666667	7.536	784.294350984516	772.5	L-alanine [major]
Horn_wet_CLC_48hrs_04_GC	71	9.24573333333333	9.151	900.437296883961	891.94	L-valine [major]
Horn_wet_CLC_48hrs_04_GC	76	9.5022	9.599	918.822882813993	923.79	[1176] urea [9.599]
Horn_wet_CLC_48hrs_04_GC	77	9.57101666666667	9.468	923.756212961193	915.87	[65098] norvaline 2 [9.468]
Horn_wet_CLC_48hrs_04_GC	89	9.94633333333333	9.876	950.661919327089	946.7	ethanolamine
Horn_wet_CLC_48hrs_04_GC	92	10.02765	9.945	956.491349646339	948.27	L-leucine [major]
Horn_wet_CLC_48hrs_04_GC	93	10.0777	9.941	960.079334735232	949.79	[753] glycerol [9.941]
Horn_wet_CLC_48hrs_04_GC	97	10.3404166666667	10.225	978.91297075129	969.56	L-isoleucine [major]
Horn_wet_CLC_48hrs_04_GC	99	10.39045	10.341	982.499761039954	975.52	L-proline [major]
Horn_wet_CLC_48hrs_04_GC	102	10.5343333333333	10.456	992.814471420379	992.5	glycine
Horn_wet_CLC_48hrs_04_GC	123	11.2662	11.225	1048.54610201624	1040.3	L-serine [major]
Horn_wet_CLC_48hrs_04_GC	130	11.6415166666667	11.596	1077.39220659442	1078.6	L-threonine [major]
Horn_wet_CLC_48hrs_04_GC	149	12.5673	12.567	1148.54610201624	1151.5	[64956] DL-3-aminoisobutyric acid 2 [12.567]
Horn_wet_CLC_48hrs_04_GC	164	13.2553833333333	13.176	1201.57885437648	1199.8	[PNNLMET0026] erythritol [13.176]
Horn_wet_CLC_48hrs_04_GC	165	13.2991666666667	13.188	1205.2920597901	1195.24	L-methionine [major]
Horn_wet_CLC_48hrs_04_GC	167	13.3554666666667	13.218	1210.06678681225	1196.73	L-pyroglutamic acid
Horn_wet_CLC_48hrs_04_GC	200	14.51895	14.398	1308.74023817096	1297.52	L-glutamic acid [major]
Horn_wet_CLC_48hrs_04_GC	207	14.7066166666667	14.742	1324.65599491148	1329.2	4-hydroxyphenylacetic acid
Horn_wet_CLC_48hrs_04_GC	219	15.1007	15.125	1358.07767058907	1359.8	[PNNLMET0076] D-xylose 2[M] [15.125]
Horn_wet_CLC_48hrs_04_GC	236	15.8325666666667	15.701	1422.20802592728	1413.3	[6912] xylitol [15.701]
Horn_wet_CLC_48hrs_04_GC	237	15.8951166666667	15.92	1428.05568756379	1433.3	[PNNLMET0104] ribitol [15.920]
Horn_wet_CLC_48hrs_04_GC	276	17.45895	17.345	1574.25501912605	1563.17	L-tyrosine [minor]
Horn_wet_CLC_48hrs_04_GC	279	17.5215	17.471	1580.10268076255	1578.7	D-fructose [minor]
Horn_wet_CLC_48hrs_04_GC	282	17.62785	17.571	1590.04510786155	1588.2	D-fructose [major]
Horn_wet_CLC_48hrs_04_GC	286	17.7341833333333	17.74	1599.98597683061	1603.3	D-galactose [major]
Horn_wet_CLC_48hrs_04_GC	290	17.8155	17.791	1608.39850654894	1608.3	D-glucose [major]
Horn_wet_CLC_48hrs_04_GC	295	18.0031666666667	17.988	1627.81681943211	1628.6	D-glucose [minor]
Horn_wet_CLC_48hrs_04_GC	297	18.1532833333333	18.13	1643.34974519931	1643.2	[6251] D-mannitol [18.130]
Horn_wet_CLC_48hrs_04_GC	304	18.3096666666667	18.196	1659.53109775551	1651.6	[PNNLMET0022] galactitol [18.196]
Horn_wet_CLC_48hrs_04_GC	321	18.9101833333333	18.846	1721.66797444233	1720.26	[985] palmitic acid [18.846]
Horn_wet_CLC_48hrs_04_GC	337	19.69835	19.707	1803.49269861451	1806.1	[892] myo-inositol [19.707]
Horn_wet_CLC_48hrs_04_GC	349	20.4615	20.399	1889.10681898921	1884.92	[5280450] linoleic acid [20.399]
Horn_wet_CLC_48hrs_04_GC	355	20.7179666666667	20.675	1917.87857823981	1916.02	[5281] stearic acid [20.675]
Horn_wet_CLC_48hrs_04_GC	410	24.41485	24.412	2375.91429708575	2376.1	sucrose
Horn_wet_LAC_30min_01_GC	0	6.1744	6.144	680.259510609826	678.1	[1030] propylene glycol [6.144]
Horn_wet_LAC_30min_01_GC	21	7.03763333333333	6.944	742.142993691455	730	lactic acid
Horn_wet_LAC_30min_01_GC	32	7.60061666666667	7.536	782.502150640413	772.5	L-alanine [major]
Horn_wet_LAC_30min_01_GC	45	8.15733333333333	8.139	822.412062703116	820.7	[767] carbonate ion [8.139]
Horn_wet_LAC_30min_01_GC	68	9.23325	9.151	899.542391512139	891.94	L-valine [major]
Horn_wet_LAC_30min_01_GC	76	9.60231666666667	9.599	926.000047792009	923.79	[1176] urea [9.599]
Horn_wet_LAC_30min_01_GC	92	10.0276666666667	9.945	956.492544446569	948.27	L-leucine [major]
Horn_wet_LAC_30min_01_GC	93	10.07145	9.941	959.631284649207	949.79	[753] glycerol [9.941]
Horn_wet_LAC_30min_01_GC	96	10.17155	9.966	966.807254826993	950.63	[1004] phosphoric acid [9.966]
Horn_wet_LAC_30min_01_GC	98	10.3341833333333	10.225	978.466115465494	969.56	L-isoleucine [major]
Horn_wet_LAC_30min_01_GC	99	10.3842166666667	10.341	982.052905754158	975.52	L-proline [major]
Horn_wet_LAC_30min_01_GC	117	11.2662166666667	11.225	1048.54738298363	1040.3	L-serine [major]
Horn_wet_LAC_30min_01_GC	122	11.6352833333333	11.596	1076.91312479184	1078.6	L-threonine [major]
Horn_wet_LAC_30min_01_GC	155	13.3492333333333	13.218	1209.53814622425	1196.73	L-pyroglutamic acid
Horn_wet_LAC_30min_01_GC	166	14.5189833333333	14.398	1308.74306512598	1297.52	L-glutamic acid [major]
Horn_wet_LAC_30min_01_GC	167	14.6253166666667	14.585	1317.76105162727	1317.5	L-phenylalanine [major]
Horn_wet_LAC_30min_01_GC	168	14.7379166666667	14.742	1327.31050567158	1329.2	4-hydroxyphenylacetic acid
Horn_wet_LAC_30min_01_GC	173	15.1007166666667	15.125	1358.07908406657	1359.8	[PNNLMET0076] D-xylose 2[M] [15.125]
Horn_wet_LAC_30min_01_GC	174	15.1695333333333	15.177	1363.91533269727	1364.3	[PNNLMET0078] D-lyxose 2[M] [15.117]
Horn_wet_LAC_30min_01_GC	184	15.8888833333333	15.92	1427.47294696905	1433.3	[PNNLMET0104] ribitol [15.920]
Horn_wet_LAC_30min_01_GC	204	17.4527166666667	17.345	1573.67227853131	1563.17	L-tyrosine [minor]
Horn_wet_LAC_30min_01_GC	208	17.61535	17.571	1588.8765104122	1588.2	D-fructose [major]
Horn_wet_LAC_30min_01_GC	209	17.6654	17.665	1593.55557459937	1596.1	D-mannose [major]
Horn_wet_LAC_30min_01_GC	214	17.79675	17.791	1606.45839979995	1608.3	D-glucose [major]
Horn_wet_LAC_30min_01_GC	217	17.9844166666667	17.988	1625.87671268312	1628.6	D-glucose [minor]
Horn_wet_LAC_30min_01_GC	218	18.0344666666667	17.856	1631.05550429841	1612.33	L-tyrosine [major]
Horn_wet_LAC_30min_01_GC	220	18.13455	18.13	1641.41136298966	1643.2	[6251] D-mannitol [18.130]
Horn_wet_LAC_30min_01_GC	222	18.2534	18.196	1653.70905296923	1651.6	[PNNLMET0022] galactitol [18.196]
Horn_wet_LAC_30min_01_GC	230	18.90395	18.846	1721.022996732	1720.26	[985] palmitic acid [18.846]
Horn_wet_LAC_30min_01_GC	231	19.08535	19.101	1739.79288282618	1743.3	[892] scyllo-inositol [19.101]
Horn_wet_LAC_30min_01_GC	236	19.6858666666667	19.707	1802.0922536133	1806.1	[892] myo-inositol [19.707]
Horn_wet_LAC_30min_01_GC	243	20.4615166666667	20.399	1889.10868874222	1884.92	[5280450] linoleic acid [20.399]
