Sample Name	Peak Index	Retention Time	Retention Time Ref	Retention Index	Retention Index Ref	Compound Name
GCMS_FAMEs_01_GCMS01_20200110	36	7.8822	7.812	800	800	[C8] Methyl Caprylate [7.812]
GCMS_FAMEs_01_GCMS01_20200110	80	10.6282666666667	10.647	1000	1000	[C10] Methyl Caprate [10.647]
GCMS_FAMEs_01_GCMS01_20200110	110	13.2242166666667	13.25	1200	1200	[C12] Methyl Laurate [13.250]
GCMS_FAMEs_01_GCMS01_20200110	123	15.5824666666667	15.597	1400	1400	[C14] Methyl Myristate [15.597]
GCMS_FAMEs_01_GCMS01_20200110	136	17.72805	17.723	1600	1600	[C16] Methyl Palmitate [17.723]
GCMS_FAMEs_01_GCMS01_20200110	146	19.6797	19.663	1800	1800	[C18] Methyl Stearate [19.663]
GCMS_FAMEs_01_GCMS01_20200110	149	21.4812333333333	21.441	2000	2000	[C20] Methyl Eicosanoate [21.441]
GCMS_FAMEs_01_GCMS01_20200110	154	24.75275	24.603	2400	2400	[C24] Methyl Linocerate [24.603]
A_nidulans_arabinose_PO_02_M	22	6.91886666666667	6.944	729.839042509286	730	lactic acid
A_nidulans_arabinose_PO_02_M	37	7.93848333333333	7.971	804.099196426404	803.6	oxalic acid
A_nidulans_arabinose_PO_02_M	54	9.18328333333333	9.151	894.759777621325	891.94	L-valine [major]
A_nidulans_arabinose_PO_02_M	70	9.9089	9.876	947.607487072419	946.7	ethanolamine
A_nidulans_arabinose_PO_02_M	72	9.98396666666667	9.945	953.074700784152	948.27	L-leucine [major]
A_nidulans_arabinose_PO_02_M	75	10.0527833333333	9.941	958.086717972373	949.79	[753] glycerol [9.941]
A_nidulans_arabinose_PO_02_M	80	10.14035	9.966	964.464324731131	950.63	[1004] phosphoric acid [9.966]
A_nidulans_arabinose_PO_02_M	83	10.3155	10.225	977.220752106042	969.56	L-isoleucine [major]
A_nidulans_arabinose_PO_02_M	85	10.3592833333333	10.341	980.409555485422	975.52	L-proline [major]
A_nidulans_arabinose_PO_02_M	89	10.5094166666667	10.456	991.343982908888	992.5	glycine
A_nidulans_arabinose_PO_02_M	92	10.8346833333333	10.735	1015.90297707326	1008.41	[439194] glyceric acid [10.735]
A_nidulans_arabinose_PO_02_M	95	10.9160166666667	10.777	1022.16914809607	1012.87	[1174] uracil [10.777]
A_nidulans_arabinose_PO_02_M	96	10.95355	10.94	1025.06083193693	1025.3	[444972] fumaric acid [10.94]
A_nidulans_arabinose_PO_02_M	104	11.2412833333333	11.225	1047.22869598156	1040.3	L-serine [major]
A_nidulans_arabinose_PO_02_M	110	11.6166	11.596	1076.14425033867	1078.6	L-threonine [major]
A_nidulans_arabinose_PO_02_M	127	12.5423833333333	12.567	1147.46945562639	1151.5	[64956] DL-3-aminoisobutyric acid 2 [12.567]
A_nidulans_arabinose_PO_02_M	149	13.2867666666667	13.176	1205.30478108767	1199.8	[PNNLMET0026] erythritol [13.176]
A_nidulans_arabinose_PO_02_M	152	13.37435	13.218	1212.73260539242	1196.73	L-pyroglutamic acid
A_nidulans_arabinose_PO_02_M	162	13.7746833333333	13.741	1246.68433513552	1240.4	L-cysteine [major]
A_nidulans_arabinose_PO_02_M	185	14.5691	14.398	1314.0577405562	1297.52	L-glutamic acid [major]
A_nidulans_arabinose_PO_02_M	201	15.1133166666667	15.125	1360.21202162621	1359.8	[PNNLMET0076] D-xylose 2[M] [15.125]
A_nidulans_arabinose_PO_02_M	204	15.1821333333333	15.198	1366.0482702569	1366.2	[PNNLMET0077] D-arabinose [15.198]
A_nidulans_arabinose_PO_02_M	223	15.7326	15.701	1413.99464015225	1413.3	[6912] xylitol [15.701]
A_nidulans_arabinose_PO_02_M	229	15.85145	15.92	1425.0732124131	1433.3	[PNNLMET0104] ribitol [15.920]
A_nidulans_arabinose_PO_02_M	273	16.9023333333333	16.837	1523.03103274168	1520	citric acid
A_nidulans_arabinose_PO_02_M	288	17.4840833333333	17.345	1577.25870975259	1563.17	L-tyrosine [minor]
A_nidulans_arabinose_PO_02_M	291	17.5403833333333	17.471	1582.50669980969	1578.7	D-fructose [minor]
A_nidulans_arabinose_PO_02_M	296	17.6467166666667	17.571	1592.41853419816	1588.2	D-fructose [major]
A_nidulans_arabinose_PO_02_M	300	17.7593166666667	17.74	1603.20412642294	1603.3	D-galactose [major]
A_nidulans_arabinose_PO_02_M	302	17.8406333333333	17.791	1611.53724626171	1608.3	D-glucose [major]
A_nidulans_arabinose_PO_02_M	305	17.972	17.988	1624.99935951631	1628.6	D-glucose [minor]
A_nidulans_arabinose_PO_02_M	312	18.15965	18.13	1644.2292419235	1643.2	[6251] D-mannitol [18.130]
A_nidulans_arabinose_PO_02_M	323	18.38485	18.196	1667.30715035995	1651.6	[PNNLMET0022] galactitol [18.196]
A_nidulans_arabinose_PO_02_M	339	18.9040333333333	18.8	1720.51170377202	1713.9	[PNNLMET0025] D-gluconic acid 3 [18.800]
A_nidulans_arabinose_PO_02_M	341	18.9478166666667	18.846	1724.99850553805	1720.26	[985] palmitic acid [18.846]
A_nidulans_arabinose_PO_02_M	345	19.1167166666667	19.101	1742.30693686539	1743.3	[892] scyllo-inositol [19.101]
A_nidulans_arabinose_PO_02_M	362	19.7234833333333	19.707	1804.86067424046	1806.1	[892] myo-inositol [19.707]
A_nidulans_arabinose_PO_02_M	381	20.4928833333333	20.399	1890.27680124339	1884.92	[5280450] linoleic acid [20.399]
A_nidulans_arabinose_PO_02_M	382	20.5304166666667	20.504	1894.44362209969	1892.45	[445639] oleic acid [20.504]
A_nidulans_arabinose_PO_02_M	389	20.7368333333333	20.675	1917.35928653369	1916.02	[5281] stearic acid [20.675]
A_nidulans_fructose_PO_01_M	14	6.82498333333333	6.944	723.001383797432	730	lactic acid
A_nidulans_fructose_PO_01_M	24	7.46928333333333	7.536	769.92668301328	772.5	L-alanine [major]
A_nidulans_fructose_PO_01_M	29	8.03225	8.139	810.928358136486	820.7	[767] carbonate ion [8.139]
A_nidulans_fructose_PO_01_M	45	9.15821666666667	9.151	892.934136097691	891.94	L-valine [major]
A_nidulans_fructose_PO_01_M	54	9.89633333333333	9.876	946.69223859581	946.7	ethanolamine
A_nidulans_fructose_PO_01_M	56	9.9714	9.945	952.159452307543	948.27	L-leucine [major]
A_nidulans_fructose_PO_01_M	58	10.0464666666667	9.941	957.626666019276	949.79	[753] glycerol [9.941]
A_nidulans_fructose_PO_01_M	61	10.2904166666667	10.225	975.393896725013	969.56	L-isoleucine [major]
A_nidulans_fructose_PO_01_M	62	10.3342	10.341	978.582700104392	975.52	L-proline [major]
A_nidulans_fructose_PO_01_M	65	10.4843333333333	10.456	989.517127527858	992.5	glycine
A_nidulans_fructose_PO_01_M	70	10.8283833333333	10.735	1015.41760562928	1008.41	[439194] glyceric acid [10.735]
A_nidulans_fructose_PO_01_M	72	10.9034333333333	10.777	1021.19968925955	1012.87	[1174] uracil [10.777]
A_nidulans_fructose_PO_01_M	73	10.9409666666667	10.94	1024.09137310041	1025.3	[444972] fumaric acid [10.94]
A_nidulans_fructose_PO_01_M	76	11.2349666666667	11.225	1046.74204048614	1040.3	L-serine [major]
A_nidulans_fructose_PO_01_M	79	11.6102833333333	11.596	1075.65759484325	1078.6	L-threonine [major]
A_nidulans_fructose_PO_01_M	87	12.5423333333333	12.567	1147.46560347208	1151.5	[64956] DL-3-aminoisobutyric acid 2 [12.567]
A_nidulans_fructose_PO_01_M	108	13.2742	13.176	1204.23901904661	1199.8	[PNNLMET0026] erythritol [13.176]
A_nidulans_fructose_PO_01_M	111	13.3805333333333	13.218	1213.2570055479	1196.73	L-pyroglutamic acid
A_nidulans_fructose_PO_01_M	142	14.56905	14.398	1314.05350012368	1297.52	L-glutamic acid [major]
A_nidulans_fructose_PO_01_M	144	14.6316	14.585	1319.35828121135	1317.5	L-phenylalanine [major]
A_nidulans_fructose_PO_01_M	150	15.1633	15.198	1364.45104067282	1366.2	[PNNLMET0077] D-arabinose [15.198]
