Sample Name	Peak Index	Retention Time	Retention Time Ref	Retention Index	Retention Index Ref	Compound Name
GCMS_FAMEs_01_GCMS02_20170201	11	7.93838333333333	7.812	800	800	[C8] Methyl Caprylate [7.812]
GCMS_FAMEs_01_GCMS02_20170201	14	8.5952	9.248	900	900	[C9] Methyl Pelargonate [9.248]
GCMS_FAMEs_01_GCMS02_20170201	21	10.6907333333333	10.647	1000	1000	[C10] Methyl Caprate [10.647]
GCMS_FAMEs_01_GCMS02_20170201	26	13.26165	13.25	1200	1200	[C12] Methyl Laurate [13.250]
GCMS_FAMEs_01_GCMS02_20170201	29	15.5886333333333	15.597	1400	1400	[C14] Methyl Myristate [15.597]
GCMS_FAMEs_01_GCMS02_20170201	34	17.7029166666667	17.723	1600	1600	[C16] Methyl Palmitate [17.723]
GCMS_FAMEs_01_GCMS02_20170201	40	19.61705	19.663	1800	1800	[C18] Methyl Stearate [19.663]
GCMS_FAMEs_01_GCMS02_20170201	43	21.3685333333333	21.441	2000	2000	[C20] Methyl Eicosanoate [21.441]
GCMS_FAMEs_01_GCMS02_20170201	45	22.98865	23.082	2200	2200	[C22] Methyl Docosanoate [23.082]
GCMS_FAMEs_01_GCMS02_20170201	46	24.4899333333333	24.603	2400	2400	[C24] Methyl Linocerate [24.603]
GCMS_FAMEs_01_GCMS02_20170201	47	25.8848666666667	26.023	2600	2600	[C26] Methyl Hexacosanoate [26.023]
GCMS_FAMEs_01_GCMS02_20170201	48	27.1859666666667	27.349	2800	2800	[C28] Methyl Octacosanoate [27.349]
UDN_BG_A_C_Biorec312738_M_045	12	7.67561666666667	7.729	759.993910020554	786.3	[PNNLMET0041] IS L-alanine d7 [7.729]
UDN_BG_A_C_Biorec312738_M_045	15	8.0572	7.852	818.089776447004	800.8	[11266] 2-hydroxybutyric acid [7.852]
UDN_BG_A_C_Biorec312738_M_045	17	8.28865	8.139	853.32792001827	820.7	[767] carbonate ion [8.139]
