Sample Name	Peak Index	Retention Time	Retention Time Ref	Retention Index	Retention Index Ref	Compound Name
GCMS_FAMEs_01_GCMS02_20170214	13	7.91348333333334	7.812	800	800	[C8] Methyl Caprylate [7.812]
GCMS_FAMEs_01_GCMS02_20170214	18	8.57655	9.248	900	900	[C9] Methyl Pelargonate [9.248]
GCMS_FAMEs_01_GCMS02_20170214	31	10.69085	10.647	1000	1000	[C10] Methyl Caprate [10.647]
GCMS_FAMEs_01_GCMS02_20170214	37	13.2617666666667	13.25	1200	1200	[C12] Methyl Laurate [13.250]
GCMS_FAMEs_01_GCMS02_20170214	42	15.5824833333333	15.597	1400	1400	[C14] Methyl Myristate [15.597]
GCMS_FAMEs_01_GCMS02_20170214	51	17.6905333333333	17.723	1600	1600	[C16] Methyl Palmitate [17.723]
GCMS_FAMEs_01_GCMS02_20170214	61	19.60465	19.663	1800	1800	[C18] Methyl Stearate [19.663]
GCMS_FAMEs_01_GCMS02_20170214	64	21.3561333333333	21.441	2000	2000	[C20] Methyl Eicosanoate [21.441]
GCMS_FAMEs_01_GCMS02_20170214	71	22.9762666666667	23.082	2200	2200	[C22] Methyl Docosanoate [23.082]
GCMS_FAMEs_01_GCMS02_20170214	74	24.4775333333333	24.603	2400	2400	[C24] Methyl Linocerate [24.603]
GCMS_FAMEs_01_GCMS02_20170214	76	25.8724666666667	26.023	2600	2600	[C26] Methyl Hexacosanoate [26.023]
GCMS_FAMEs_01_GCMS02_20170214	81	27.1735666666667	27.349	2800	2800	[C28] Methyl Octacosanoate [27.349]
UDN_BG_A_C_Mayo003_pool_M_127	3	6.90625	6.144	648.094711441785	678.1	[1030] propylene glycol [6.144]
UDN_BG_A_C_Mayo003_pool_M_127	9	7.63811666666667	7.729	758.470742006837	786.3	[PNNLMET0041] IS L-alanine d7 [7.729]
UDN_BG_A_C_Mayo003_pool_M_127	10	7.6694	7.536	763.188719083048	772.5	L-alanine [major]
UDN_BG_A_C_Mayo003_pool_M_127	12	8.0197	7.852	816.019002614116	800.8	[11266] 2-hydroxybutyric acid [7.852]
UDN_BG_A_C_Mayo003_pool_M_127	14	8.2574	8.139	851.867584958778	820.7	[767] carbonate ion [8.139]
UDN_BG_A_C_Mayo003_pool_M_127	23	9.67735	9.687	952.064513077614	926.7	[PNNLMET0037] IS benzoic acid d5 [9.687]
UDN_BG_A_C_Mayo003_pool_M_127	25	9.73365	9.751	954.727332923426	931.4	[PNNLMET0043] IS octanoic acid d15 [9.751]
UDN_BG_A_C_Mayo003_pool_M_127	27	10.0151333333333	9.876	968.040643869523	946.7	ethanolamine
UDN_BG_A_C_Mayo003_pool_M_127	28	10.08395	9.945	971.295464219836	948.27	L-leucine [major]
UDN_BG_A_C_Mayo003_pool_M_127	29	10.1277333333333	9.941	973.366283561147	949.79	[753] glycerol [9.941]
UDN_BG_A_C_Mayo003_pool_M_127	31	10.39045	10.225	985.791987891974	969.56	L-isoleucine [major]
UDN_BG_A_C_Mayo003_pool_M_127	33	10.9159	10.735	1017.50737415319	1008.41	[439194] glyceric acid [10.735]
UDN_BG_A_C_Mayo003_pool_M_127	35	11.3162333333333	11.225	1048.65061100126	1040.3	L-serine [major]
UDN_BG_A_C_Mayo003_pool_M_127	36	11.67905	11.596	1076.87530387994	1078.6	L-threonine [major]
UDN_BG_A_C_Mayo003_pool_M_127	41	13.1740666666667	13.128	1193.17753071213	1194.7	[PNNLMET0027] D-threitol [13.128]
UDN_BG_A_C_Mayo003_pool_M_127	42	13.27415	13.176	1201.06719906925	1199.8	[PNNLMET0026] erythritol [13.176]
UDN_BG_A_C_Mayo003_pool_M_127	44	13.3804833333333	13.218	1210.23103495328	1196.73	L-pyroglutamic acid
UDN_BG_A_C_Mayo003_pool_M_127	46	13.8371333333333	13.825	1249.58525742766	1252.9	[588] Creatinine [13.825]
UDN_BG_A_C_Mayo003_pool_M_127	48	14.28125	14.237	1287.85935379157	1289.3	L-glutamine [minor 2]
UDN_BG_A_C_Mayo003_pool_M_127	51	14.6378	14.585	1318.58693076133	1317.5	L-phenylalanine [major]
UDN_BG_A_C_Mayo003_pool_M_127	52	15.1695	15.177	1364.40898285731	1364.3	[PNNLMET0078] D-lyxose 2[M] [15.117]
UDN_BG_A_C_Mayo003_pool_M_127	56	15.8263166666667	15.92	1423.13354363828	1433.3	[PNNLMET0104] ribitol [15.920]
UDN_BG_A_C_Mayo003_pool_M_127	58	16.2704333333333	16.252	1465.26885035934	1465.5	L-glutamine [major]
UDN_BG_A_C_Mayo003_pool_M_127	64	16.8334166666667	16.837	1518.68156194904	1520	citric acid
UDN_BG_A_C_Mayo003_pool_M_127	65	16.9147333333333	16.887	1526.39643272218	1524.35	[11005] myristic acid [16.887]
UDN_BG_A_C_Mayo003_pool_M_127	70	17.4902166666667	17.471	1580.99507443688	1578.7	D-fructose [minor]
UDN_BG_A_C_Mayo003_pool_M_127	72	17.6028166666667	17.571	1591.67793300285	1588.2	D-fructose [major]
UDN_BG_A_C_Mayo003_pool_M_127	83	17.8405166666667	17.791	1615.67128440447	1608.3	D-glucose [major]
UDN_BG_A_C_Mayo003_pool_M_127	88	17.9969	17.988	1632.01128457861	1628.6	D-glucose [minor]
