Sample Name	Peak Index	Retention Time	Retention Time Ref	Retention Index	Retention Index Ref	Compound Name
GCMS_FAMEs_01_GCMS02_20161005	15	7.91978333333333	7.812	800	800	[C8] Methyl Caprylate [7.812]
GCMS_FAMEs_01_GCMS02_20161005	22	8.59536666666667	9.248	900	900	[C9] Methyl Pelargonate [9.248]
GCMS_FAMEs_01_GCMS02_20161005	37	10.69715	10.647	1000	1000	[C10] Methyl Caprate [10.647]
GCMS_FAMEs_01_GCMS02_20161005	48	13.2618166666667	13.25	1200	1200	[C12] Methyl Laurate [13.250]
GCMS_FAMEs_01_GCMS02_20161005	58	15.5762833333333	15.597	1400	1400	[C14] Methyl Myristate [15.597]
GCMS_FAMEs_01_GCMS02_20161005	68	17.6780666666667	17.723	1600	1600	[C16] Methyl Palmitate [17.723]
GCMS_FAMEs_01_GCMS02_20161005	77	19.5859333333333	19.663	1800	1800	[C18] Methyl Stearate [19.663]
GCMS_FAMEs_01_GCMS02_20161005	82	21.3374166666667	21.441	2000	2000	[C20] Methyl Eicosanoate [21.441]
GCMS_FAMEs_01_GCMS02_20161005	87	22.9512833333333	23.082	2200	2200	[C22] Methyl Docosanoate [23.082]
GCMS_FAMEs_01_GCMS02_20161005	90	24.4525666666667	24.603	2400	2400	[C24] Methyl Linocerate [24.603]
GCMS_FAMEs_01_GCMS02_20161005	92	25.8475	26.023	2600	2600	[C26] Methyl Hexacosanoate [26.023]
UDN_Pilot2_P_A_QC_NIST_M_002	7	7.663283333	7.729	762.0328112	786.3	[PNNLMET0041] IS L-alanine d7 [7.729]
UDN_Pilot2_P_A_QC_NIST_M_002	8	7.69455	7.536	766.6609103	772.5	L-alanine [major]
UDN_Pilot2_P_A_QC_NIST_M_002	11	8.04485	7.852	818.5123967	800.8	[11266] 2-hydroxybutyric acid [7.852]
UDN_Pilot2_P_A_QC_NIST_M_002	12	8.088633333	7.971	824.9932157	803.6	oxalic acid
UDN_Pilot2_P_A_QC_NIST_M_002	13	8.245016667	8.139	848.1411126	820.7	[767] carbonate ion [8.139]
UDN_Pilot2_P_A_QC_NIST_M_002	23	9.658716667	9.599	950.5927506	923.79	[1176] urea [9.599]
UDN_Pilot2_P_A_QC_NIST_M_002	24	9.69	9.687	952.0811692	926.7	[PNNLMET0037] IS benzoic acid d5 [9.687]
UDN_Pilot2_P_A_QC_NIST_M_002	25	9.7588	9.751	955.3545798	931.4	[PNNLMET0043] IS octanoic acid d15 [9.751]
UDN_Pilot2_P_A_QC_NIST_M_002	28	10.09658333	9.945	971.4258526	948.27	L-leucine [major]
UDN_Pilot2_P_A_QC_NIST_M_002	29	10.14038333	9.941	973.5097972	949.79	[753] glycerol [9.941]
UDN_Pilot2_P_A_QC_NIST_M_002	30	10.17791667	9.966	975.2955823	950.63	[1004] phosphoric acid [9.966]
UDN_Pilot2_P_A_QC_NIST_M_002	32	10.4031	10.225	986.0094999	969.56	L-isoleucine [major]
UDN_Pilot2_P_A_QC_NIST_M_002	34	10.5845	10.446	994.6402658	982.22	[2723970] glycine-d5 deuterated [10.446]
UDN_Pilot2_P_A_QC_NIST_M_002	36	10.92228333	10.735	1017.556538	1008.41	[439194] glyceric acid [10.735]
UDN_Pilot2_P_A_QC_NIST_M_002	37	11.00986667	10.777	1024.386535	1012.87	[1174] uracil [10.777]
UDN_Pilot2_P_A_QC_NIST_M_002	39	11.31636667	11.225	1048.288277	1040.3	L-serine [major]
UDN_Pilot2_P_A_QC_NIST_M_002	40	11.68543333	11.596	1077.069145	1078.6	L-threonine [major]
UDN_Pilot2_P_A_QC_NIST_M_002	45	13.27428333	13.128	1201.077282	1194.7	[PNNLMET0027] D-threitol [13.128]
UDN_Pilot2_P_A_QC_NIST_M_002	46	13.38061667	13.218	1210.265864	1196.73	L-pyroglutamic acid
UDN_Pilot2_P_A_QC_NIST_M_002	47	13.44943333	13.285	1216.212518	1205.08	[8897] iminodiacetic acid 2 [13.285]
UDN_Pilot2_P_A_QC_NIST_M_002	53	14.51908333	14.398	1308.64418	1297.52	L-glutamic acid [major]
UDN_Pilot2_P_A_QC_NIST_M_002	54	14.63168333	14.585	1318.374283	1317.5	L-phenylalanine [major]
UDN_Pilot2_P_A_QC_NIST_M_002	60	15.81393333	15.701	1422.614129	1413.3	[6912] xylitol [15.701]
UDN_Pilot2_P_A_QC_NIST_M_002	64	16.24555	16.252	1463.6856	1465.5	L-glutamine [major]
UDN_Pilot2_P_A_QC_NIST_M_002	67	16.75848333	16.632	1512.494945	1495.79	L-ornithine [major]
UDN_Pilot2_P_A_QC_NIST_M_002	69	16.80853333	16.807	1517.257567	1515.6	[PNNLMET0038] IS citric acid d4 [17.807]
UDN_Pilot2_P_A_QC_NIST_M_002	76	17.4153	17.345	1574.995837	1563.17	L-tyrosine [minor]
UDN_Pilot2_P_A_QC_NIST_M_002	80	17.58418333	17.571	1591.066317	1588.2	[PNNLMET0039] IS D-fructose 13C6 2 [17.571]
UDN_Pilot2_P_A_QC_NIST_M_002	83	17.74683333	17.791	1607.20875	1608.3	D-glucose [major]
UDN_Pilot2_P_A_QC_NIST_M_002	89	17.95325	17.988	1628.847229	1628.6	D-glucose [minor]
UDN_Pilot2_P_A_QC_NIST_M_002	90	18.0033	17.856	1634.093927	1612.33	L-tyrosine [major]
UDN_Pilot2_P_A_QC_NIST_M_002	98	18.84776667	18.846	1722.618632	1720.26	[985] palmitic acid [18.846]
UDN_Pilot2_P_A_QC_NIST_M_002	100	19.60465	19.331	1802.137236	1767.71	[1175] uric acid 1 [19.331]
UDN_Pilot2_P_A_QC_NIST_M_002	101	19.93618333	20.102	1839.994671	1857.1	[PNNLMET0061] 6-hydroxy-alpha-methylnaphthaleneacetic acid [20.102]
UDN_Pilot2_P_A_QC_NIST_M_002	104	20.41783333	20.504	1894.993767	1892.45	[445639] oleic acid [20.504]
UDN_Pilot2_P_A_QC_NIST_M_002	105	20.48665	20.486	1902.851868	1901	[PNNLMET0047] IS L-tryptophan d5 1 [20.486]
UDN_Pilot2_P_A_QC_NIST_M_002	107	20.62426667	20.625	1918.566168	1916.8	[PNNLMET0047] IS L-tryptophan d5 2 [20.625]
UDN_Pilot2_P_A_QC_NIST_M_007	6	7.644533333	7.729	759.2574318	786.3	[PNNLMET0041] IS L-alanine d7 [7.729]
UDN_Pilot2_P_A_QC_NIST_M_007	7	7.682066667	7.536	764.8131245	772.5	L-alanine [major]
UDN_Pilot2_P_A_QC_NIST_M_007	9	8.038616667	7.852	817.5897373	800.8	[11266] 2-hydroxybutyric acid [7.852]
UDN_Pilot2_P_A_QC_NIST_M_007	10	8.07615	7.971	823.1454299	803.6	oxalic acid
UDN_Pilot2_P_A_QC_NIST_M_007	11	8.232533333	8.139	846.2933268	820.7	[767] carbonate ion [8.139]
UDN_Pilot2_P_A_QC_NIST_M_007	17	9.6087	9.599	948.2130254	923.79	[1176] urea [9.599]
UDN_Pilot2_P_A_QC_NIST_M_007	18	9.683766667	9.687	951.7845956	926.7	[PNNLMET0037] IS benzoic acid d5 [9.687]
UDN_Pilot2_P_A_QC_NIST_M_007	19	9.752583333	9.751	955.0587993	931.4	[PNNLMET0043] IS octanoic acid d15 [9.751]
UDN_Pilot2_P_A_QC_NIST_M_007	23	10.15916667	9.966	974.4034828	950.63	[1004] phosphoric acid [9.966]
UDN_Pilot2_P_A_QC_NIST_M_007	25	10.40313333	10.225	986.0110858	969.56	L-isoleucine [major]
UDN_Pilot2_P_A_QC_NIST_M_007	27	10.57828333	10.446	994.3444852	982.22	[2723970] glycine-d5 deuterated [10.446]
UDN_Pilot2_P_A_QC_NIST_M_007	30	11.00363333	10.777	1023.900442	1012.87	[1174] uracil [10.777]
UDN_Pilot2_P_A_QC_NIST_M_007	32	11.3164	11.225	1048.290876	1040.3	L-serine [major]
UDN_Pilot2_P_A_QC_NIST_M_007	33	11.49155	11.531	1061.949571	1064.1	[PNNLMET0059] N-formylglycine 2[M] [11.531]
UDN_Pilot2_P_A_QC_NIST_M_007	34	11.68546667	11.596	1077.071744	1078.6	L-threonine [major]
UDN_Pilot2_P_A_QC_NIST_M_007	42	13.27431667	13.128	1201.080162	1194.7	[PNNLMET0027] D-threitol [13.128]
UDN_Pilot2_P_A_QC_NIST_M_007	43	13.3744	13.218	1209.728663	1196.73	L-pyroglutamic acid
UDN_Pilot2_P_A_QC_NIST_M_007	44	13.45571667	13.285	1216.75548	1205.08	[8897] iminodiacetic acid 2 [13.285]
UDN_Pilot2_P_A_QC_NIST_M_007	48	14.51911667	14.398	1308.647061	1297.52	L-glutamic acid [major]
UDN_Pilot2_P_A_QC_NIST_M_007	49	14.63171667	14.585	1318.377164	1317.5	L-phenylalanine [major]
UDN_Pilot2_P_A_QC_NIST_M_007	56	16.24558333	16.252	1463.688772	1465.5	L-glutamine [major]
UDN_Pilot2_P_A_QC_NIST_M_007	57	16.75226667	16.632	1511.903384	1495.79	L-ornithine [major]
UDN_Pilot2_P_A_QC_NIST_M_007	58	16.8023	16.807	1516.66442	1515.6	[PNNLMET0038] IS citric acid d4 [17.807]
UDN_Pilot2_P_A_QC_NIST_M_007	65	17.42158333	17.345	1575.593742	1563.17	L-tyrosine [minor]
UDN_Pilot2_P_A_QC_NIST_M_007	68	17.57796667	17.571	1590.474756	1588.2	[PNNLMET0039] IS D-fructose 13C6 2 [17.571]
UDN_Pilot2_P_A_QC_NIST_M_007	71	17.74685	17.791	1607.210497	1608.3	D-glucose [major]
UDN_Pilot2_P_A_QC_NIST_M_007	72	17.77188333	17.791	1609.834719	1608.3	D-glucose [major]
UDN_Pilot2_P_A_QC_NIST_M_007	77	17.94076667	17.988	1627.538612	1628.6	D-glucose [minor]
UDN_Pilot2_P_A_QC_NIST_M_007	87	18.84153333	18.846	1721.965197	1720.26	[985] palmitic acid [18.846]
UDN_Pilot2_P_A_QC_NIST_M_007	89	19.60468333	19.331	1802.141042	1767.71	[1175] uric acid 1 [19.331]
UDN_Pilot2_P_A_QC_NIST_M_007	91	19.92995	20.102	1839.282894	1857.1	[PNNLMET0061] 6-hydroxy-alpha-methylnaphthaleneacetic acid [20.102]
UDN_Pilot2_P_A_QC_NIST_M_007	94	20.41161667	20.504	1894.283893	1892.45	[445639] oleic acid [20.504]
UDN_Pilot2_P_A_QC_NIST_M_007	95	20.48668333	20.486	1902.855675	1901	[PNNLMET0047] IS L-tryptophan d5 1 [20.486]
UDN_Pilot2_P_A_QC_NIST_M_007	98	20.6243	20.625	1918.569974	1916.8	[PNNLMET0047] IS L-tryptophan d5 2 [20.625]
UDN_Pilot2_P_A_QC_NIST_M_008	6	7.650783333	7.729	760.1825583	786.3	[PNNLMET0041] IS L-alanine d7 [7.729]
UDN_Pilot2_P_A_QC_NIST_M_008	8	7.682066667	7.536	764.8131245	772.5	L-alanine [major]
UDN_Pilot2_P_A_QC_NIST_M_008	11	8.032366667	7.852	816.6646108	800.8	[11266] 2-hydroxybutyric acid [7.852]
UDN_Pilot2_P_A_QC_NIST_M_008	12	8.07615	7.971	823.1454299	803.6	oxalic acid
UDN_Pilot2_P_A_QC_NIST_M_008	13	8.232533333	8.139	846.2933268	820.7	[767] carbonate ion [8.139]
UDN_Pilot2_P_A_QC_NIST_M_008	20	9.589933333	9.599	947.3201329	923.79	[1176] urea [9.599]
UDN_Pilot2_P_A_QC_NIST_M_008	22	9.6212	9.599	948.8077585	923.79	[1176] urea [9.599]
UDN_Pilot2_P_A_QC_NIST_M_008	23	9.683766667	9.687	951.7845956	926.7	[PNNLMET0037] IS benzoic acid d5 [9.687]
UDN_Pilot2_P_A_QC_NIST_M_008	24	9.752566667	9.751	955.0580063	931.4	[PNNLMET0043] IS octanoic acid d15 [9.751]
UDN_Pilot2_P_A_QC_NIST_M_008	27	10.09035	9.945	971.1292791	948.27	L-leucine [major]
UDN_Pilot2_P_A_QC_NIST_M_008	29	10.16541667	9.966	974.7008493	950.63	[1004] phosphoric acid [9.966]
UDN_Pilot2_P_A_QC_NIST_M_008	30	10.40311667	10.225	986.0102928	969.56	L-isoleucine [major]
UDN_Pilot2_P_A_QC_NIST_M_008	32	10.57826667	10.446	994.3436923	982.22	[2723970] glycine-d5 deuterated [10.446]
UDN_Pilot2_P_A_QC_NIST_M_008	34	11.00363333	10.777	1023.900442	1012.87	[1174] uracil [10.777]
UDN_Pilot2_P_A_QC_NIST_M_008	36	11.3164	11.225	1048.290876	1040.3	L-serine [major]
UDN_Pilot2_P_A_QC_NIST_M_008	37	11.68545	11.596	1077.070445	1078.6	L-threonine [major]
UDN_Pilot2_P_A_QC_NIST_M_008	42	13.2743	13.128	1201.078722	1194.7	[PNNLMET0027] D-threitol [13.128]
UDN_Pilot2_P_A_QC_NIST_M_008	43	13.37438333	13.218	1209.727223	1196.73	L-pyroglutamic acid
UDN_Pilot2_P_A_QC_NIST_M_008	44	13.4557	13.285	1216.75404	1205.08	[8897] iminodiacetic acid 2 [13.285]
UDN_Pilot2_P_A_QC_NIST_M_008	48	14.51911667	14.398	1308.647061	1297.52	L-glutamic acid [major]
UDN_Pilot2_P_A_QC_NIST_M_008	49	14.6317	14.585	1318.375724	1317.5	L-phenylalanine [major]
UDN_Pilot2_P_A_QC_NIST_M_008	56	16.24556667	16.252	1463.687186	1465.5	L-glutamine [major]
UDN_Pilot2_P_A_QC_NIST_M_008	57	16.75225	16.632	1511.901798	1495.79	L-ornithine [major]
UDN_Pilot2_P_A_QC_NIST_M_008	58	16.80855	16.807	1517.259153	1515.6	[PNNLMET0038] IS citric acid d4 [17.807]
UDN_Pilot2_P_A_QC_NIST_M_008	65	17.41531667	17.345	1574.997423	1563.17	L-tyrosine [minor]
UDN_Pilot2_P_A_QC_NIST_M_008	68	17.57795	17.571	1590.47317	1588.2	[PNNLMET0039] IS D-fructose 13C6 2 [17.571]
UDN_Pilot2_P_A_QC_NIST_M_008	74	17.77811667	17.791	1610.488154	1608.3	D-glucose [major]
UDN_Pilot2_P_A_QC_NIST_M_008	76	17.79688333	17.791	1612.455448	1608.3	D-glucose [major]
UDN_Pilot2_P_A_QC_NIST_M_008	80	17.94701667	17.988	1628.193794	1628.6	D-glucose [minor]
UDN_Pilot2_P_A_QC_NIST_M_008	89	18.84778333	18.846	1722.620379	1720.26	[985] palmitic acid [18.846]
UDN_Pilot2_P_A_QC_NIST_M_008	91	19.60466667	19.331	1802.139139	1767.71	[1175] uric acid 1 [19.331]
UDN_Pilot2_P_A_QC_NIST_M_008	92	19.92995	20.102	1839.282894	1857.1	[PNNLMET0061] 6-hydroxy-alpha-methylnaphthaleneacetic acid [20.102]
UDN_Pilot2_P_A_QC_NIST_M_008	95	20.4116	20.504	1894.28199	1892.45	[445639] oleic acid [20.504]
UDN_Pilot2_P_A_QC_NIST_M_008	96	20.48666667	20.486	1902.853772	1901	[PNNLMET0047] IS L-tryptophan d5 1 [20.486]
UDN_Pilot2_P_A_QC_NIST_M_008	98	20.62428333	20.625	1918.568071	1916.8	[PNNLMET0047] IS L-tryptophan d5 2 [20.625]
UDN_Pilot2_P_A_QC_NIST_M_013	18	7.7321	7.729	772.2190699	786.3	[PNNLMET0041] IS L-alanine d7 [7.729]
UDN_Pilot2_P_A_QC_NIST_M_013	19	7.763383333	7.536	776.8496361	772.5	L-alanine [major]
UDN_Pilot2_P_A_QC_NIST_M_013	23	8.101166667	7.852	826.8484026	800.8	[11266] 2-hydroxybutyric acid [7.852]
UDN_Pilot2_P_A_QC_NIST_M_013	39	9.715033333	9.687	953.2722212	926.7	[PNNLMET0037] IS benzoic acid d5 [9.687]
UDN_Pilot2_P_A_QC_NIST_M_013	47	10.1529	9.941	974.1053233	949.79	[753] glycerol [9.941]
UDN_Pilot2_P_A_QC_NIST_M_013	48	10.20295	9.966	976.4866344	950.63	[1004] phosphoric acid [9.966]
UDN_Pilot2_P_A_QC_NIST_M_013	49	10.41563333	10.225	986.6058189	969.56	L-isoleucine [major]
UDN_Pilot2_P_A_QC_NIST_M_013	52	10.57826667	10.446	994.3436923	982.22	[2723970] glycine-d5 deuterated [10.446]
UDN_Pilot2_P_A_QC_NIST_M_013	56	10.9223	10.735	1017.557837	1008.41	[439194] glyceric acid [10.735]
UDN_Pilot2_P_A_QC_NIST_M_013	58	11.00363333	10.777	1023.900442	1012.87	[1174] uracil [10.777]
UDN_Pilot2_P_A_QC_NIST_M_013	59	11.31013333	11.225	1047.802184	1040.3	L-serine [major]
UDN_Pilot2_P_A_QC_NIST_M_013	60	11.6792	11.596	1076.583052	1078.6	L-threonine [major]
UDN_Pilot2_P_A_QC_NIST_M_013	70	13.26805	13.128	1200.538641	1194.7	[PNNLMET0027] D-threitol [13.128]
UDN_Pilot2_P_A_QC_NIST_M_013	71	13.32435	13.188	1205.403693	1195.24	L-methionine [major]
UDN_Pilot2_P_A_QC_NIST_M_013	73	13.37438333	13.218	1209.727223	1196.73	L-pyroglutamic acid
UDN_Pilot2_P_A_QC_NIST_M_013	81	14.5191	14.398	1308.64562	1297.52	L-glutamic acid [major]
UDN_Pilot2_P_A_QC_NIST_M_013	82	14.6317	14.585	1318.375724	1317.5	L-phenylalanine [major]
UDN_Pilot2_P_A_QC_NIST_M_013	89	15.81395	15.701	1422.615715	1413.3	[6912] xylitol [15.701]
UDN_Pilot2_P_A_QC_NIST_M_013	93	16.24556667	16.252	1463.687186	1465.5	L-glutamine [major]
UDN_Pilot2_P_A_QC_NIST_M_013	98	16.7585	16.632	1512.496531	1495.79	L-ornithine [major]
UDN_Pilot2_P_A_QC_NIST_M_013	100	16.82105	16.807	1518.448619	1515.6	[PNNLMET0038] IS citric acid d4 [17.807]
UDN_Pilot2_P_A_QC_NIST_M_013	109	17.41531667	17.345	1574.997423	1563.17	L-tyrosine [minor]
UDN_Pilot2_P_A_QC_NIST_M_013	113	17.5842	17.571	1591.067903	1588.2	[PNNLMET0039] IS D-fructose 13C6 2 [17.571]
UDN_Pilot2_P_A_QC_NIST_M_013	118	17.74685	17.791	1607.210497	1608.3	D-glucose [major]
UDN_Pilot2_P_A_QC_NIST_M_013	124	17.97203333	17.988	1630.816269	1628.6	D-glucose [minor]
UDN_Pilot2_P_A_QC_NIST_M_013	126	18.01581667	17.856	1635.406038	1612.33	L-tyrosine [major]
UDN_Pilot2_P_A_QC_NIST_M_013	134	18.84778333	18.846	1722.620379	1720.26	[985] palmitic acid [18.846]
UDN_Pilot2_P_A_QC_NIST_M_013	137	19.60466667	19.331	1802.139139	1767.71	[1175] uric acid 1 [19.331]
UDN_Pilot2_P_A_QC_NIST_M_013	140	20.41785	20.504	1894.99567	1892.45	[445639] oleic acid [20.504]
UDN_Pilot2_P_A_QC_NIST_M_013	141	20.49291667	20.486	1903.567452	1901	[PNNLMET0047] IS L-tryptophan d5 1 [20.486]
UDN_Pilot2_P_A_QC_NIST_M_013	144	20.64305	20.625	1920.711016	1916.8	[PNNLMET0047] IS L-tryptophan d5 2 [20.625]
UDN_Pilot2_P_A_QC_NIST_M_016	8	7.6568	7.729	761.0731467	786.3	[PNNLMET0041] IS L-alanine d7 [7.729]
UDN_Pilot2_P_A_QC_NIST_M_016	9	7.681816667	7.536	764.7761194	772.5	L-alanine [major]
UDN_Pilot2_P_A_QC_NIST_M_016	11	8.038366667	7.852	817.5527322	800.8	[11266] 2-hydroxybutyric acid [7.852]
UDN_Pilot2_P_A_QC_NIST_M_016	12	8.238533333	8.139	847.1814481	820.7	[767] carbonate ion [8.139]
UDN_Pilot2_P_A_QC_NIST_M_016	21	9.645983333	9.599	949.9869159	923.79	[1176] urea [9.599]
UDN_Pilot2_P_A_QC_NIST_M_016	23	9.689766667	9.687	952.0700675	926.7	[PNNLMET0037] IS benzoic acid d5 [9.687]
UDN_Pilot2_P_A_QC_NIST_M_016	25	9.752316667	9.751	955.0461116	931.4	[PNNLMET0043] IS octanoic acid d15 [9.751]
UDN_Pilot2_P_A_QC_NIST_M_016	28	10.09636667	9.945	971.4155439	948.27	L-leucine [major]
UDN_Pilot2_P_A_QC_NIST_M_016	29	10.14015	9.941	973.4986956	949.79	[753] glycerol [9.941]
UDN_Pilot2_P_A_QC_NIST_M_016	30	10.17143333	9.966	974.9871141	950.63	[1004] phosphoric acid [9.966]
UDN_Pilot2_P_A_QC_NIST_M_016	31	10.40286667	10.225	985.9983982	969.56	L-isoleucine [major]
UDN_Pilot2_P_A_QC_NIST_M_016	33	10.57176667	10.446	994.0344311	982.22	[2723970] glycine-d5 deuterated [10.446]
UDN_Pilot2_P_A_QC_NIST_M_016	37	10.92206667	10.735	1017.539641	1008.41	[439194] glyceric acid [10.735]
UDN_Pilot2_P_A_QC_NIST_M_016	39	11.00963333	10.777	1024.368339	1012.87	[1174] uracil [10.777]
UDN_Pilot2_P_A_QC_NIST_M_016	40	11.31615	11.225	1048.27138	1040.3	L-serine [major]
UDN_Pilot2_P_A_QC_NIST_M_016	41	11.68521667	11.596	1077.052249	1078.6	L-threonine [major]
UDN_Pilot2_P_A_QC_NIST_M_016	50	13.27405	13.128	1201.057119	1194.7	[PNNLMET0027] D-threitol [13.128]
UDN_Pilot2_P_A_QC_NIST_M_016	51	13.3241	13.188	1205.382089	1195.24	L-methionine [major]
UDN_Pilot2_P_A_QC_NIST_M_016	52	13.3804	13.218	1210.247141	1196.73	L-pyroglutamic acid
UDN_Pilot2_P_A_QC_NIST_M_016	59	14.52511667	14.398	1309.165538	1297.52	L-glutamic acid [major]
UDN_Pilot2_P_A_QC_NIST_M_016	60	14.63771667	14.585	1318.895642	1317.5	L-phenylalanine [major]
UDN_Pilot2_P_A_QC_NIST_M_016	63	15.81371667	15.701	1422.593512	1413.3	[6912] xylitol [15.701]
UDN_Pilot2_P_A_QC_NIST_M_016	69	16.75826667	16.632	1512.474327	1495.79	L-ornithine [major]
UDN_Pilot2_P_A_QC_NIST_M_016	70	16.80205	16.807	1516.640631	1515.6	[PNNLMET0038] IS citric acid d4 [17.807]
UDN_Pilot2_P_A_QC_NIST_M_016	77	17.42131667	17.345	1575.568367	1563.17	L-tyrosine [minor]
UDN_Pilot2_P_A_QC_NIST_M_016	80	17.58396667	17.571	1591.045699	1588.2	[PNNLMET0039] IS D-fructose 13C6 2 [17.571]
UDN_Pilot2_P_A_QC_NIST_M_016	84	17.7466	17.791	1607.18429	1608.3	D-glucose [major]
UDN_Pilot2_P_A_QC_NIST_M_016	86	17.78413333	17.791	1611.118876	1608.3	D-glucose [major]
UDN_Pilot2_P_A_QC_NIST_M_016	91	17.95301667	17.988	1628.822769	1628.6	D-glucose [minor]
UDN_Pilot2_P_A_QC_NIST_M_016	92	18.00306667	17.856	1634.069467	1612.33	L-tyrosine [major]
UDN_Pilot2_P_A_QC_NIST_M_016	100	18.84753333	18.846	1722.594172	1720.26	[985] palmitic acid [18.846]
UDN_Pilot2_P_A_QC_NIST_M_016	102	19.60441667	19.331	1802.110592	1767.71	[1175] uric acid 1 [19.331]
UDN_Pilot2_P_A_QC_NIST_M_016	104	20.41761667	20.504	1894.969026	1892.45	[445639] oleic acid [20.504]
UDN_Pilot2_P_A_QC_NIST_M_016	105	20.48641667	20.486	1902.825224	1901	[PNNLMET0047] IS L-tryptophan d5 1 [20.486]
UDN_Pilot2_P_A_QC_NIST_M_016	106	20.62403333	20.625	1918.539524	1916.8	[PNNLMET0047] IS L-tryptophan d5 2 [20.625]
UDN_Pilot2_P_A_QC_NIST_M_020	6	7.6568	7.729	761.0731467	786.3	[PNNLMET0041] IS L-alanine d7 [7.729]
UDN_Pilot2_P_A_QC_NIST_M_020	7	7.681816667	7.536	764.7761194	772.5	L-alanine [major]
UDN_Pilot2_P_A_QC_NIST_M_020	10	8.038366667	7.852	817.5527322	800.8	[11266] 2-hydroxybutyric acid [7.852]
UDN_Pilot2_P_A_QC_NIST_M_020	11	8.08215	7.971	824.0335513	803.6	oxalic acid
UDN_Pilot2_P_A_QC_NIST_M_020	12	8.238533333	8.139	847.1814481	820.7	[767] carbonate ion [8.139]
UDN_Pilot2_P_A_QC_NIST_M_020	23	9.66475	9.599	950.8798084	923.79	[1176] urea [9.599]
UDN_Pilot2_P_A_QC_NIST_M_020	24	9.689766667	9.687	952.0700675	926.7	[PNNLMET0037] IS benzoic acid d5 [9.687]
UDN_Pilot2_P_A_QC_NIST_M_020	25	9.752316667	9.751	955.0461116	931.4	[PNNLMET0043] IS octanoic acid d15 [9.751]
UDN_Pilot2_P_A_QC_NIST_M_020	28	10.09636667	9.945	971.4155439	948.27	L-leucine [major]
UDN_Pilot2_P_A_QC_NIST_M_020	29	10.14015	9.941	973.4986956	949.79	[753] glycerol [9.941]
UDN_Pilot2_P_A_QC_NIST_M_020	30	10.17768333	9.966	975.2844806	950.63	[1004] phosphoric acid [9.966]
UDN_Pilot2_P_A_QC_NIST_M_020	31	10.40286667	10.225	985.9983982	969.56	L-isoleucine [major]
UDN_Pilot2_P_A_QC_NIST_M_020	33	10.59053333	10.446	994.9273236	982.22	[2723970] glycine-d5 deuterated [10.446]
UDN_Pilot2_P_A_QC_NIST_M_020	35	11.00963333	10.777	1024.368339	1012.87	[1174] uracil [10.777]
UDN_Pilot2_P_A_QC_NIST_M_020	37	11.31615	11.225	1048.27138	1040.3	L-serine [major]
