Sample Name	Peak Index	Retention Time	Retention Time Ref	Retention Index	Retention Index Ref	Compound Name
GCMS_FAMEs_01_GCMS02_20170215	15	7.90715	7.812	800	800	[C8] Methyl Caprylate [7.812]
GCMS_FAMEs_01_GCMS02_20170215	21	8.57021666666667	9.248	900	900	[C9] Methyl Pelargonate [9.248]
GCMS_FAMEs_01_GCMS02_20170215	33	10.6907666666667	10.647	1000	1000	[C10] Methyl Caprate [10.647]
GCMS_FAMEs_01_GCMS02_20170215	43	13.2617	13.25	1200	1200	[C12] Methyl Laurate [13.250]
GCMS_FAMEs_01_GCMS02_20170215	49	15.5824166666667	15.597	1400	1400	[C14] Methyl Myristate [15.597]
GCMS_FAMEs_01_GCMS02_20170215	57	17.69045	17.723	1600	1600	[C16] Methyl Palmitate [17.723]
GCMS_FAMEs_01_GCMS02_20170215	68	19.5983166666667	19.663	1800	1800	[C18] Methyl Stearate [19.663]
GCMS_FAMEs_01_GCMS02_20170215	73	21.35605	21.441	2000	2000	[C20] Methyl Eicosanoate [21.441]
GCMS_FAMEs_01_GCMS02_20170215	81	22.9699333333333	23.082	2200	2200	[C22] Methyl Docosanoate [23.082]
GCMS_FAMEs_01_GCMS02_20170215	85	24.4712	24.603	2400	2400	[C24] Methyl Linocerate [24.603]
GCMS_FAMEs_01_GCMS02_20170215	88	25.8661333333333	26.023	2600	2600	[C26] Methyl Hexacosanoate [26.023]
GCMS_FAMEs_01_GCMS02_20170215	92	27.1672333333333	27.349	2800	2800	[C28] Methyl Octacosanoate [27.349]
UDN_BG_A_C_Biorec288732_M_154	4	6.89998333333333	6.144	648.104765734969	678.1	[1030] propylene glycol [6.144]
UDN_BG_A_C_Biorec288732_M_154	10	7.63185	7.729	758.48079630002	786.3	[PNNLMET0041] IS L-alanine d7 [7.729]
UDN_BG_A_C_Biorec288732_M_154	11	7.66313333333333	7.536	763.198773376232	772.5	L-alanine [major]
UDN_BG_A_C_Biorec288732_M_154	12	8.01968333333333	7.852	816.971646893224	800.8	[11266] 2-hydroxybutyric acid [7.852]
UDN_BG_A_C_Biorec288732_M_154	14	8.25113333333333	8.139	851.877639251961	820.7	[767] carbonate ion [8.139]
UDN_BG_A_C_Biorec288732_M_154	26	9.74615	9.751	955.454166764912	931.4	[PNNLMET0043] IS octanoic acid d15 [9.751]
UDN_BG_A_C_Biorec288732_M_154	31	10.0151333333333	9.876	968.138769030047	946.7	ethanolamine
UDN_BG_A_C_Biorec288732_M_154	32	10.0839333333333	9.945	971.383210330653	948.27	L-leucine [major]
UDN_BG_A_C_Biorec288732_M_154	33	10.1277166666667	9.941	973.44792624555	949.79	[753] glycerol [9.941]
UDN_BG_A_C_Biorec288732_M_154	34	10.2090333333333	9.966	977.282623218819	950.63	[1004] phosphoric acid [9.966]
UDN_BG_A_C_Biorec288732_M_154	35	10.39045	10.225	985.837793654162	969.56	L-isoleucine [major]
UDN_BG_A_C_Biorec288732_M_154	37	10.9158833333333	10.735	1017.51244684161	1008.41	[439194] glyceric acid [10.735]
UDN_BG_A_C_Biorec288732_M_154	39	11.3099666666667	11.225	1048.16927704595	1040.3	L-serine [major]
UDN_BG_A_C_Biorec288732_M_154	41	11.6790333333333	11.596	1076.87999170211	1078.6	L-threonine [major]
UDN_BG_A_C_Biorec288732_M_154	49	13.2741333333333	13.176	1201.07150808299	1199.8	[PNNLMET0026] erythritol [13.176]
UDN_BG_A_C_Biorec288732_M_154	52	13.3867333333333	13.218	1210.77540702226	1196.73	L-pyroglutamic acid
UDN_BG_A_C_Biorec288732_M_154	55	14.28125	14.237	1287.86509914322	1289.3	L-glutamine [minor 2]
UDN_BG_A_C_Biorec288732_M_154	58	14.6378	14.585	1318.59267611298	1317.5	L-phenylalanine [major]
UDN_BG_A_C_Biorec288732_M_154	62	15.16325	15.177	1363.87610149164	1364.3	[PNNLMET0078] D-lyxose 2[M] [15.117]
